CHROM,BIN_START,BIN_END,GIH_VS_GWD_WEIGHTED_FST,GIH_VS_GWD_MEAN_FST,GIH_VS_TSI_WEIGHTED_FST,GIH_VS_TSI_MEAN_FST,GIH_VS_PUR_WEIGHTED_FST,GIH_VS_PUR_MEAN_FST,GIH_VS_JPT_WEIGHTED_FST,GIH_VS_JPT_MEAN_FST,GWD_VS_TSI_WEIGHTED_FST,GWD_VS_TSI_MEAN_FST,GWD_VS_PUR_WEIGHTED_FST,GWD_VS_PUR_MEAN_FST,GWD_VS_JPT_WEIGHTED_FST,GWD_VS_JPT_MEAN_FST,TSI_VS_JPT_WEIGHTED_FST,TSI_VS_JPT_MEAN_FST,TSI_VS_PUR_WEIGHTED_FST,TSI_VS_PUR_MEAN_FST,PUR_VS_JPT_WEIGHTED_FST,PUR_VS_JPT_MEAN_FST
22,21600001,21610000,0.105308,0.0239379,0.00628093,0.0074722,0.00353271,0.0067357,0.126689,0.0369201,0.116601,0.031792,0.112773,0.0337097,0.350731,0.0668556,0.074335,0.0460151,0.00545153,0.00419841,0.0674675,0.0431137
22,21610001,21620000,0.0943375,0.0399183,0.0677876,0.0402817,0.0636544,0.0381013,0.0165175,0.0105322,0.0598338,0.0218068,0.0774331,0.0242339,0.164932,0.0473233,0.0664524,0.0306632,0.0102803,0.00405021,0.0290883,0.0238492
22,21620001,21630000,0.159152,0.0522371,0.0210126,0.0075392,0.00671602,0.00750964,0.0229978,0.00984273,0.0392168,0.0221637,0.0466376,0.0269414,0.0833414,0.0330826,0.155534,0.060573,0.00498892,0.00401393,0.12001,0.0517409
22,21630001,21640000,0.022938,0.0130433,0.0524041,0.0207986,0.0362563,0.0157435,0.133075,0.0513386,0.0890674,0.0438235,0.06277,0.0356368,0.157079,0.0728315,0.0660796,0.0660796,0.024482,0.0156903,0.00531859,0.00646636
22,21640001,21650000,0.0880417,0.04362,0.0132176,0.0131211,0.000548133,0.00223993,0.0202014,0.0170026,0.0535501,0.020571,0.0352291,0.021814,0.0664889,0.040424,0.075197,0.0367937,-0.000528247,0.00101226,0.0816856,0.0269956
22,21650001,21660000,0.0250182,0.0166305,0.0678248,0.0299202,0.07543,0.0238204,0.0168731,0.0110288,0.0170496,0.0140093,0.0098731,0.00840388,0.090334,0.0380989,0.0226974,0.0141218,0.000459884,-6.9341e-05,0.0189453,0.0158704
22,21660001,21670000,0.0702477,0.0331421,0.11894,0.0388451,0.100645,0.0338318,0.0672796,0.0287097,0.0727896,0.0222881,0.0455507,0.0125617,0.0742643,0.0287451,0.101299,0.0416946,0.00266966,0.0014268,0.0765207,0.0341071
22,21670001,21680000,0.0681654,0.0258709,0.141771,0.053173,0.10748,0.0388011,0.0361046,0.0176142,0.0871709,0.0424587,0.0532347,0.0247533,0.136367,0.0664428,0.156158,0.101352,0.00450558,0.00733762,0.128,0.0505292
22,21680001,21690000,0.126251,0.0607196,0.0493747,0.0303632,0.0330579,0.0191928,0.0881375,0.0436213,0.208192,0.121745,0.186229,0.0927434,0.285306,0.142685,0.064889,0.0490238,-0.00380775,-0.00286087,0.0518354,0.0302288
22,21690001,21700000,0.159899,0.083826,0.0228777,0.0209864,0.0171341,0.0127805,0.0474021,0.0321067,0.169553,0.0882365,0.166294,0.0794388,0.244633,0.0977099,0.155479,0.0727213,-0.00278912,-0.000181617,0.149396,0.057948
22,21700001,21710000,0.146239,0.0644385,0.0512125,0.0293866,0.0480883,0.023187,0.0803249,0.0405377,0.185268,0.074354,0.18187,0.0708978,0.30907,0.108593,0.135198,0.0582305,0.000204003,0.00235542,0.100108,0.0384892
22,21710001,21720000,0.131135,0.0650588,0.0766126,0.0437528,0.0657608,0.035731,0.0485154,0.028358,0.0434826,0.0320636,0.0361652,0.0253077,0.140064,0.0657307,0.24986,0.178603,-0.00502032,-0.00180901,0.22203,0.116639
22,21720001,21730000,0.0862361,0.0568552,0.105001,0.0827724,0.0891188,0.0562315,0.0729986,0.0551164,0.0853865,0.0478609,0.0752767,0.0437389,0.231447,0.105224,0.0618588,0.0174361,0.0114688,0.002599,0.0197491,0.00863834
22,21730001,21740000,0.0706331,0.0510976,0.0443661,0.0201849,0.0154427,0.014345,0.00590129,0.00528495,0.0149386,0.00637248,-0.00200159,0.0022124,0.0218183,0.00687386,0.183731,0.0461518,0.00859224,0.00251951,0.114026,0.0260128
22,21740001,21750000,0.0148081,0.0092645,0.0418521,0.0236227,0.0303059,0.0147937,0.117393,0.0405687,0.0403207,0.0196882,0.0558768,0.0192522,0.234962,0.0397757,0.0188953,0.00790146,0.00240061,0.00216197,0.00855001,0.00420628
22,21750001,21760000,0.0796176,0.0319306,0.102125,0.0200515,0.0776099,0.013229,0.0511022,0.0157456,0.0191678,0.00833577,0.0119476,0.00568398,0.0240413,0.0116574,0.187404,0.187404,0.0298297,0.0063059,0.0635302,0.0133379
22,21760001,21770000,0.0624074,0.0156202,0.131657,0.0665703,0.0289382,0.00508966,0.000233934,0.000142018,0.136057,0.0435436,0.243916,0.0525201,0.426724,0.0948386,0.000137384,0.000137384,0.000137384,0.000137384,-1.4094600000000004e-18,-1.4094600000000004e-18
22,21770001,21780000,0.374119,0.0754036,0.000185868,0.000185868,1.58616e-05,1.58606e-05,1.58616e-05,1.58606e-05,0.142408,0.0661637,0.131343,0.0613543,0.137797,0.0490525,0.0351559,0.0105953,0.0120436,0.00368667,0.00363492,0.00575039
22,21780001,21790000,0.13324,0.0460043,0.0731433,0.0251219,0.0347316,0.0167648,0.0158145,0.012679,0.234712,0.040685,0.156665,0.0312846,0.127029,0.0337961,0.0403713,0.0135845,0.00556076,0.00326005,0.0199453,0.00920415
22,21790001,21800000,0.126213,0.036747,0.0664236,0.0201735,0.0381253,0.0140551,0.0440642,0.0177155,0.191474,0.0280312,0.135582,0.0224212,0.144349,0.0293849,0.0798246,0.0296929,0.00587098,0.00514232,0.0370125,0.0146327
22,21800001,21810000,0.112774,0.027375,0.11901,0.0470398,0.068966,0.0267569,0.0361544,0.0180512,0.108625,0.0427081,0.0764976,0.0368946,0.105435,0.0477407,0.155253,0.0575077,0.00420293,0.00474166,0.0964765,0.0309568
22,21810001,21820000,0.097518,0.0478614,0.236384,0.116094,0.172019,0.0675285,0.0253523,0.0145931,0.0462436,0.0313593,0.0280166,0.0194541,0.103111,0.0455656,0.150456,0.0727197,0.00565699,0.0052834,0.0888618,0.0332702
22,21820001,21830000,0.149979,0.07037,0.251673,0.125303,0.180334,0.0729062,0.0510094,0.0301862,0.107885,0.0392628,0.0757707,0.0319163,0.164876,0.0663537,0.14624,0.0629341,0.00622781,0.00387689,0.0822119,0.0271214
22,21830001,21840000,0.21198,0.0849407,0.220971,0.0909378,0.145881,0.0444701,0.023895,0.0138873,0.0396767,0.0228151,0.0218001,0.0166428,0.0957715,0.0432515,0.099159,0.0493958,0.00505975,0.00505975,0.00485437,0.00485437
22,21840001,21850000,0.143602,0.0514472,0.000185868,0.000185868,0.00320565,0.00241608,4.71309e-05,4.71309e-05,0.121603,0.062718,0.097839,0.0503039,0.120036,0.0618505,0.0417932,0.0238796,0.00261051,0.00427365,0.0526641,0.0274051
22,21850001,21860000,0.11577,0.0411907,0.199714,0.070061,0.138222,0.0492807,0.0561676,0.0336069,0.0270913,0.0231816,0.0217664,0.024211,0.0660144,0.0521997,0.0487057,0.0174406,0.0047657,0.00325475,0.0167081,0.00699286
22,21860001,21870000,0.175699,0.0835061,0.172158,0.088156,0.120971,0.0309493,0.0579756,0.032494,0.0600936,0.030341,0.044322,0.0219054,0.0609979,0.0439395,0.00930273,0.0047124,0.0157286,0.0105374,0.00514442,0.0033583
22,21870001,21880000,0.128934,0.0853712,0.265633,0.0978572,0.183628,0.0702641,0.121721,0.0375776,0.024647,0.0141114,0.0246805,0.0176299,0.0452198,0.0226896,0.00214477,0.00138914,-0.00438126,-0.00120091,0.0152357,0.00859916
22,21880001,21890000,0.232775,0.0716385,0.00193008,0.000955366,0.00564857,0.00256205,-0.00247043,-0.000508927,0.0592163,0.022279,0.0529132,0.0239211,0.0988056,0.0362095,0.13451,0.0546263,0.015235,0.00524969,0.0152566,0.00485437
22,21890001,21900000,0.0856387,0.0254301,0.00315136,0.00231867,0.0193153,0.00845644,0.0027678,0.00192344,0.26989,0.0418526,0.220655,0.0383574,0.264939,0.0353859,0.170034,0.0688703,0.0148829,0.00713906,0.062489,0.0245129
22,21900001,21910000,0.271383,0.0517619,0.0971591,0.0483855,0.0402262,0.0211927,0.0181545,0.0128063,0.212613,0.0721715,0.178599,0.0713194,0.221437,0.089994,0.163772,0.054108,0.0192392,0.00791126,0.0790247,0.030796
22,21910001,21920000,0.193904,0.0883644,0.111844,0.0452444,0.0381839,0.0166225,0.0099585,0.00972042,0.151886,0.0372617,0.115923,0.036557,0.200991,0.0581302,0.174209,0.0482694,0.0196523,0.00680833,0.0780323,0.0242533
22,21920001,21930000,0.149574,0.0462185,0.113275,0.0425108,0.0404702,0.0152962,0.0177013,0.0105091,0.23483,0.0574393,0.17737,0.0471668,0.199233,0.0601841,0.17346,0.0558789,0.0181786,0.00611791,0.0813037,0.0201358
22,21930001,21940000,0.170888,0.0532678,0.104462,0.0278337,0.033615,0.00984646,0.0148976,0.00839288,0.148839,0.0347628,0.137437,0.0380279,0.245223,0.0596805,0.158309,0.0418311,0.0196212,0.00720957,0.0826458,0.0231359
22,21940001,21950000,0.189297,0.0483529,0.117162,0.0438314,0.0416696,0.0144195,0.0198626,0.0108973,0.219592,0.054184,0.160291,0.044567,0.181342,0.0502176,0.187742,0.0581581,0.0154726,0.00482627,0.0831926,0.0201841
22,21950001,21960000,0.154212,0.0491378,0.118837,0.0365296,0.0585927,0.0165725,0.0184759,0.0109866,0.197884,0.0377287,0.171464,0.0335463,0.231169,0.0566778,0.142041,0.0529066,0.0207134,0.0080639,0.0872177,0.0233409
22,21960001,21970000,0.210553,0.0532798,0.124658,0.0424526,0.0447873,0.0152702,0.0107847,0.00480225,0.216269,0.0562398,0.167554,0.0482839,0.222959,0.0678258,0.104462,0.0285217,0.0121366,0.00503914,0.0749423,0.0268792
22,21970001,21980000,0.188081,0.059818,0.0974297,0.0421354,0.0467278,0.0197603,0.0104013,0.0122303,0.113096,0.0378643,0.0800612,0.0299193,0.143932,0.052073,0.148061,0.0716573,0.0080234,0.0033407,0.0665132,0.0226373
22,21980001,21990000,0.116478,0.0492402,0.0385336,0.0142592,0.022836,0.0117049,0.0238785,0.0151566,0.154552,0.0348511,0.129775,0.0301696,0.164768,0.0405473,0.177188,0.083271,-0.00183734,0.00179828,0.154062,0.0738199
22,21990001,22000000,0.118012,0.0327538,0.0367903,0.0223741,0.0385114,0.0244137,0.0480873,0.0313246,0.100117,0.031843,0.0780815,0.0279542,0.279135,0.0811636,0.116309,0.0507931,-0.00141177,0.0031317,0.188438,0.0750987
22,22000001,22010000,0.144459,0.0450991,0.0471965,0.0253663,0.0517918,0.0249771,0.0566244,0.0326674,0.136327,0.0432279,0.11308,0.0361541,0.371713,0.108777,0.152706,0.0800691,0.00131995,0.00130814,0.123535,0.0472488
22,22010001,22020000,0.225657,0.0663573,0.0255993,0.0187443,0.0191757,0.0158206,0.0562401,0.0308977,0.0885897,0.0279237,0.0918155,0.0275469,0.210868,0.0557692,0.125204,0.0507407,0.0014561,0.00178778,0.147783,0.074363
22,22020001,22030000,0.128429,0.0390022,0.0317667,0.0205165,0.0180166,0.0150734,0.0721765,0.0442622,0.0576808,0.028736,0.0617133,0.0296571,0.138115,0.0587995,0.181354,0.0579072,0.000864434,0.00193235,0.124271,0.0479884
22,22030001,22040000,0.0727092,0.0365617,0.0287351,0.0165016,0.0190743,0.0135721,0.0637105,0.0357473,0.0731829,0.0302901,0.0497944,0.0235053,0.156688,0.0481357,0.148661,0.0689576,-0.00151029,0.000309791,0.158612,0.0457786
22,22040001,22050000,0.0601494,0.0274576,0.0333601,0.0192928,0.0203703,0.0132912,0.0777095,0.0347517,0.0180355,0.0148784,0.0092546,0.0100264,0.144461,0.0486677,0.114692,0.0529028,-0.00151963,0.00150441,0.121824,0.0451636
22,22050001,22060000,0.0227182,0.0158047,0.0353802,0.0215827,0.0211424,0.0122934,0.0479457,0.0331793,0.0237938,0.020312,0.0190204,0.0152534,0.123789,0.0400308,0.0919335,0.0419829,0.00174345,0.00161658,0.111446,0.0470245
22,22060001,22070000,0.0412007,0.024396,0.040372,0.0186385,0.0323304,0.0155419,0.0360998,0.0255828,0.0905946,0.0294222,0.0698053,0.0257546,0.146362,0.0424277,0.0815831,0.0470207,0.00377993,0.00434152,0.0880501,0.0360608
22,22070001,22080000,0.0761498,0.0280803,0.0321875,0.0171953,0.0291799,0.0148939,0.0206723,0.0156722,0.0617401,0.0266724,0.0639203,0.0263478,0.120067,0.0363163,0.135112,0.0595679,0.0169016,0.00878553,0.0629259,0.031618
22,22080001,22090000,0.0714376,0.0309105,0.0297558,0.019303,0.0155514,0.0108073,0.0160232,0.0177793,0.0428861,0.0192905,0.048047,0.0199725,0.0643783,0.0291664,0.107819,0.0340642,0.00484322,0.00644786,0.123568,0.044468
22,22090001,22100000,0.0425504,0.024218,0.0249001,0.020697,0.0182363,0.0104545,0.0573052,0.0287086,0.0285502,0.0152313,0.0366592,0.0171025,0.102853,0.0377308,0.123243,0.0393323,0.00543724,0.00653619,0.109501,0.0332487
22,22100001,22110000,0.0353587,0.0224197,0.0369761,0.0216483,0.0297074,0.0173402,0.0423232,0.0191702,0.0497969,0.0183678,0.0444478,0.0164877,0.0675931,0.0240259,0.14912,0.0374432,0.0027218,0.0043235,0.122601,0.0309586
22,22110001,22120000,0.0383476,0.022891,0.0263141,0.0131106,0.0217287,0.00953629,0.0550358,0.0205401,0.08402,0.0248066,0.0702211,0.0191327,0.114063,0.0265943,0.111684,0.0565577,0.00256656,0.00541896,0.128175,0.0307225
22,22120001,22130000,0.059457,0.021784,0.0339941,0.0145688,0.0230224,0.0107709,0.0644278,0.0204647,0.101456,0.0274726,0.0777098,0.0218081,0.0661295,0.0227277,0.111042,0.041205,0.0029271,0.00343663,0.118341,0.0526911
22,22130001,22140000,0.0657622,0.0243828,0.0270114,0.0167791,0.0277838,0.0144864,0.045677,0.023557,0.0679596,0.0217884,0.0660522,0.022647,0.0625723,0.0221755,0.12767,0.0513354,0.00617121,0.00695442,0.116015,0.0331136
22,22140001,22150000,0.0328411,0.0145613,0.015132,0.0106851,0.0190163,0.00948411,0.0606522,0.0220578,0.0670278,0.0224645,0.0483639,0.0156245,0.089837,0.0269461,0.119493,0.0327007,0.00027925,0.00344248,0.114943,0.0444599
22,22150001,22160000,0.0578026,0.0201114,0.0185067,0.0134014,0.0114911,0.00890598,0.057835,0.0257586,0.0919818,0.0269164,0.0819698,0.0246785,0.0597231,0.0216209,0.151667,0.0706156,0.00175899,0.00512555,0.0900184,0.0282422
22,22160001,22170000,0.0544326,0.0212763,0.0380625,0.0189987,0.0219536,0.0143733,0.0531002,0.020936,0.0917234,0.0213634,0.068752,0.0190414,0.048273,0.0183533,0.139551,0.0434807,0.00221466,0.00473554,0.146886,0.0582144
22,22170001,22180000,0.0622392,0.0214724,0.0164002,0.0119339,0.0158175,0.0084959,0.0728363,0.0385195,0.0592302,0.021252,0.0505468,0.0178142,0.0616637,0.0269444,0.10509,0.0301865,0.0034879,0.00680895,0.121498,0.0368464
22,22180001,22190000,0.0280552,0.0171843,0.0437126,0.0172139,0.0304424,0.0130908,0.0576304,0.0179302,0.0978002,0.0273979,0.0734783,0.021221,0.0619665,0.0218656,0.109832,0.0449979,0.00276907,0.00543463,0.101004,0.02871
22,22190001,22200000,0.0551061,0.0187097,0.0346295,0.0141343,0.0270285,0.013066,0.0415871,0.0151167,0.100639,0.0252772,0.0845288,0.0210167,0.0462022,0.0148824,0.105828,0.0436359,0.00424201,0.00629913,0.108681,0.0358169
22,22200001,22210000,0.0663252,0.0203442,0.0290025,0.0192352,0.0227625,0.0133877,0.051535,0.0229943,0.0817135,0.0266517,0.0650766,0.0222325,0.0823751,0.0257617,0.124757,0.0488799,0.00698977,0.00910034,0.0820851,0.0317357
22,22210001,22220000,0.0514218,0.0226712,0.0398777,0.0234286,0.0250642,0.0156931,0.0243612,0.01713,0.117742,0.0300691,0.0770478,0.0224313,0.0902732,0.0302882,0.0909103,0.0326963,0.00348093,0.00484674,0.111138,0.039062
22,22220001,22230000,0.0802252,0.0289348,0.0387247,0.0217131,0.0252984,0.0133398,0.038634,0.0185429,0.0763388,0.0223252,0.0546061,0.0187636,0.127655,0.0361019,0.115933,0.0452468,0.00329451,0.00461007,0.0900279,0.0273159
22,22230001,22240000,0.0564285,0.0241377,0.0387485,0.0206988,0.0267877,0.0133082,0.0466005,0.0209119,0.0434418,0.0185611,0.0382461,0.0147178,0.0689617,0.0218624,0.154017,0.0810257,0.00484359,0.00702814,0.117004,0.0370221
22,22240001,22250000,0.0459778,0.0197944,0.033548,0.0220797,0.0228929,0.0143751,0.055438,0.0238307,0.0234286,0.0168976,0.0252112,0.0135858,0.0912874,0.0326175,0.137719,0.0406124,0.000639078,0.00449418,0.127763,0.0673111
22,22250001,22260000,0.0402449,0.0240227,0.0562587,0.0341923,0.035075,0.0228728,0.0488982,0.0378084,0.0347373,0.0223012,0.0216132,0.0147783,0.116417,0.0519855,0.168216,0.0486428,0.0013724,0.00297507,0.135327,0.0391108
22,22260001,22270000,0.0438026,0.0282856,0.0638427,0.0260677,0.0564778,0.0230161,0.0258998,0.0105587,0.0438501,0.021731,0.0245629,0.0147028,0.129665,0.0462259,0.0734766,0.0325722,-0.00070777,0.00259556,0.169001,0.0479075
22,22270001,22280000,0.069144,0.0334935,0.042535,0.0187591,0.0360371,0.0155695,0.0732251,0.0238905,0.0430109,0.0177488,0.0344794,0.013919,0.0841239,0.0269906,0.0861603,0.0366256,-5.15148e-05,0.00254597,0.0844025,0.0318601
22,22280001,22290000,0.0219457,0.0154028,0.0326262,0.0153164,0.0383034,0.0165056,0.0131847,0.00890742,0.0261782,0.0157476,0.0117697,0.00962545,0.100472,0.0302109,0.0903212,0.03947,7.92383e-05,0.00205146,0.0939153,0.034601
22,22290001,22300000,0.0567892,0.0211298,0.0430451,0.0197592,0.0443431,0.0180666,0.0175975,0.00980703,0.0277854,0.0177827,0.0145933,0.012791,0.107297,0.0334628,0.0840647,0.0286035,-2.43513e-05,0.00153721,0.10061,0.0344903
22,22300001,22310000,0.0633693,0.024922,0.039991,0.0194553,0.0444646,0.0182334,0.0182025,0.0129778,0.0185489,0.0124785,0.00660827,0.00703899,0.112221,0.0343957,0.0634206,0.0340182,0.000589035,0.00181867,0.0769022,0.0218321
22,22310001,22320000,0.0587589,0.0232906,0.0436114,0.0199071,0.0423981,0.0161613,0.0118068,0.00911169,0.0302904,0.0175991,0.0217914,0.0124994,0.0898705,0.0272808,0.115154,0.0384503,-0.000142471,0.00244259,0.0707042,0.0283417
22,22320001,22330000,0.0555481,0.0234885,0.0283747,0.0183967,0.0285494,0.0152626,0.0205854,0.0110188,0.0534191,0.0217495,0.0369412,0.0151253,0.122056,0.0312499,0.103891,0.0336496,0.00415736,0.00566274,0.11287,0.0335303
22,22330001,22340000,0.0617357,0.0240477,0.0623054,0.0239459,0.0567449,0.0207421,0.0226606,0.0117746,0.0726717,0.0246054,0.0502959,0.0164596,0.113013,0.0384213,0.0289075,0.019096,0.00705822,0.0059629,0.113311,0.032163
22,22340001,22350000,0.0703641,0.0307693,0.0245604,0.00904993,0.0335419,0.0133604,0.0325783,0.0197099,0.126621,0.038428,0.0788578,0.0261808,0.187302,0.0524301,0.0377881,0.019008,0.00938127,0.00673489,0.0253148,0.0137001
22,22350001,22360000,0.128789,0.041615,0.0145081,0.00799524,0.0225234,0.00937269,0.0114622,0.00898506,0.154486,0.0452736,0.123982,0.0357829,0.199342,0.0559001,0.0302304,0.0130495,0.0278731,0.0195782,0.0499505,0.0289956
22,22360001,22370000,0.202223,0.0506497,0.0244735,0.0106604,0.0347177,0.0182827,0.0259363,0.0102144,0.230276,0.09448,0.157433,0.0650046,0.259669,0.102089,0.0207657,0.0142119,0.0117268,0.00763986,0.0269842,0.0129266
22,22370001,22380000,0.242387,0.0946385,0.0126924,0.0070929,0.0125797,0.00682009,0.0203003,0.00738124,0.238723,0.0608894,0.196647,0.0557555,0.242311,0.0626594,0.104353,0.054551,0.0136091,0.0101873,0.00486755,0.0103927
22,22380001,22390000,0.225113,0.0577621,0.00984783,0.00514854,0.0385555,0.0152821,0.0531724,0.0201634,0.151351,0.0621817,0.115067,0.0448927,0.148252,0.0575131,0.156363,0.108171,0.00992408,0.00887718,0.0609026,0.0300356
22,22390001,22400000,0.175791,0.0633714,0.0599388,0.0273361,0.0249301,0.0128319,0.0171627,0.015341,0.0775535,0.0309149,0.042167,0.0189068,0.0722976,0.0328806,0.0946118,0.0541156,0.0106563,0.0151681,0.089413,0.0587648
22,22400001,22410000,0.0460003,0.0212373,0.0790591,0.0594805,0.0304737,0.0207924,0.0165267,0.0205761,0.0841356,0.0495066,0.0377217,0.023535,0.0696673,0.0415418,0.166995,0.0908846,0.00675917,0.0086594,0.0703816,0.0447111
22,22410001,22420000,0.0322448,0.022434,0.024837,0.0167884,0.010162,0.0080466,0.0320974,0.0303958,0.0878024,0.0382491,0.0670455,0.0303446,0.182853,0.0666432,0.110482,0.0629485,0.0119942,0.0106309,0.102634,0.054473
22,22420001,22430000,0.106955,0.0430768,0.0522006,0.031958,0.0150621,0.00960605,0.0408803,0.0299351,0.111484,0.0586228,0.0668227,0.0357937,0.0853268,0.0497182,0.0910691,0.0593604,0.0109695,0.00819693,0.0902694,0.0364806
22,22430001,22440000,0.0601795,0.0388172,0.0218531,0.0108226,0.0219613,0.0109749,0.0652938,0.0481709,0.161373,0.0706652,0.135077,0.0560558,0.104604,0.0559318,0.140636,0.0745607,0.00499477,0.00572482,0.0700059,0.0384191
22,22440001,22450000,0.144215,0.0652152,0.023738,0.00544929,0.0319929,0.0107347,0.0524199,0.0453991,0.190305,0.0802428,0.154804,0.0643892,0.0543273,0.0380508,0.107856,0.0595396,0.00675116,0.00712367,0.133531,0.0642049
22,22450001,22460000,0.139194,0.069196,0.0445431,0.0242684,0.0525678,0.0251718,0.0378732,0.0322001,0.132885,0.0593584,0.105586,0.0427569,0.110304,0.0624531,0.120974,0.0841316,0.00897749,0.00694538,0.124669,0.0611345
22,22460001,22470000,0.102803,0.0550883,0.0433496,0.0249576,0.0637159,0.0312177,0.0162779,0.0167904,0.0709883,0.0389373,0.0458703,0.0266939,0.103647,0.0562236,0.125231,0.0804867,0.0176954,0.0118999,0.0645034,0.0480514
22,22470001,22480000,0.0708621,0.0427531,0.0502067,0.0360721,0.0186889,0.0157122,0.0170969,0.0196883,0.107486,0.0557908,0.0604658,0.0373176,0.0846241,0.0519389,0.0482124,0.0290446,0.0182422,0.0113372,0.0562916,0.0430847
22,22480001,22490000,0.0572063,0.0396737,0.0703988,0.0409359,0.0189871,0.011188,0.0214421,0.0239978,0.143796,0.0739093,0.0723598,0.0405166,0.104698,0.0630201,0.0586975,0.044367,0.0171871,0.00855725,0.030114,0.0254133
22,22490001,22500000,0.0525432,0.0327161,0.0211248,0.0110991,-0.000628193,0.00162157,0.018118,0.0177131,0.152681,0.0494757,0.0848076,0.031324,0.160409,0.0539976,0.204588,0.121326,0.0104617,0.00594996,0.0240823,0.0248098
22,22500001,22510000,0.091941,0.0304965,0.0185555,0.0142002,0.000138065,0.00258756,0.0112376,0.013474,0.226201,0.108791,0.167014,0.08429,0.116593,0.0583142,0.306273,0.190711,0.0142834,0.00828929,0.132604,0.0709708
22,22510001,22520000,0.146774,0.0677788,0.0659887,0.0412458,0.0183254,0.0112146,0.0733734,0.0496017,0.143742,0.0613327,0.0757584,0.0340699,0.187947,0.0636067,0.294925,0.166013,0.0150271,0.00989053,0.206767,0.114652
22,22520001,22530000,0.0631889,0.0284959,0.10751,0.0688904,0.0414879,0.0249099,0.0810315,0.0560078,0.153762,0.0714772,0.103386,0.0531937,0.300474,0.13883,0.0539371,0.0387996,0.0263083,0.0160849,0.173301,0.0965888
22,22530001,22540000,0.129062,0.0632683,0.114427,0.070515,0.0324183,0.0193782,0.0651663,0.0470139,0.213832,0.0889802,0.127981,0.061674,0.259072,0.110338,0.0430643,0.0330197,-0.000901738,0.00147604,0.042837,0.0302268
22,22540001,22550000,0.141506,0.0690106,0.0762421,0.0505316,0.0571809,0.0362086,0.127108,0.0788216,0.128722,0.065549,0.108309,0.0593804,0.176581,0.086918,0.0288096,0.0180888,-0.00124191,0.00428499,0.034906,0.0232847
22,22550001,22560000,0.0887966,0.0467095,0.0840436,0.0519323,0.0692175,0.0347702,0.115786,0.0704107,0.120099,0.0656539,0.100586,0.0536161,0.154244,0.077305,0.0183441,0.0169726,-0.00122104,0.00194485,0.0297706,0.0172386
22,22560001,22570000,0.0855421,0.0526502,0.0644768,0.0379616,0.0736711,0.0364203,0.0366417,0.0224462,0.0808461,0.0517013,0.0768276,0.045333,0.157759,0.0783153,0.0368329,0.0264216,0.0118259,0.0075687,0.0051054,0.00984192
22,22570001,22580000,0.172507,0.0874395,0.119857,0.069294,0.0857293,0.0452984,0.132242,0.0843856,0.178759,0.0954558,0.124745,0.0720378,0.176144,0.101503,0.116638,0.058676,0.00864551,0.00550171,0.0225837,0.0162435
